"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas"
"NWT","sdl",501,1992-12-13,14,NaN,NaN,NaN,NaN,14,1
"NWT","sdl",601,1992-12-13,12,NaN,NaN,NaN,NaN,12,1
"NWT","sdl",701,1992-12-13,22,NaN,NaN,NaN,NaN,22,1
"NWT","sdl",801,1992-12-13,9,NaN,NaN,NaN,NaN,9,1
"NWT","sdl",1,1993-01-09,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",2,1993-01-09,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",3,1993-01-09,102,NaN,NaN,NaN,NaN,102,1
"NWT","sdl",4,1993-01-09,53,NaN,NaN,NaN,NaN,53,1
"NWT","sdl",5,1993-01-09,73,NaN,NaN,NaN,NaN,73,1
"NWT","sdl",6,1993-01-09,59,NaN,NaN,NaN,NaN,59,1
"NWT","sdl",7,1993-01-09,19,NaN,NaN,NaN,NaN,19,1
"NWT","sdl",8,1993-01-09,46,NaN,NaN,NaN,NaN,46,1
"NWT","sdl",9,1993-01-09,35,NaN,NaN,NaN,NaN,35,1
"NWT","sdl",10,1993-01-09,9,NaN,NaN,NaN,NaN,9,1
"NWT","sdl",11,1993-01-09,72,NaN,NaN,NaN,NaN,72,1
"NWT","sdl",12,1993-01-09,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",13,1993-01-09,169,NaN,NaN,NaN,NaN,169,1
"NWT","sdl",14,1993-01-09,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",15,1993-01-09,64,NaN,NaN,NaN,NaN,64,1
"NWT","sdl",16,1993-01-09,34,NaN,NaN,NaN,NaN,34,1
"NWT","sdl",17,1993-01-09,29,NaN,NaN,NaN,NaN,29,1
"NWT","sdl",18,1993-01-09,19,NaN,NaN,NaN,NaN,19,1
"NWT","sdl",19,1993-01-09,15,NaN,NaN,NaN,NaN,15,1
"NWT","sdl",20,1993-01-09,2,NaN,NaN,NaN,NaN,2,1
"NWT","sdl",21,1993-01-09,74,NaN,NaN,NaN,NaN,74,1
"NWT","sdl",22,1993-01-09,84,NaN,NaN,NaN,NaN,84,1
"NWT","sdl",23,1993-01-09,147,NaN,NaN,NaN,NaN,147,1
"NWT","sdl",24,1993-01-09,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",25,1993-01-09,47,NaN,NaN,NaN,NaN,47,1
"NWT","sdl",26,1993-01-09,38,NaN,NaN,NaN,NaN,38,1
"NWT","sdl",27,1993-01-09,29,NaN,NaN,NaN,NaN,29,1
"NWT","sdl",28,1993-01-09,22,NaN,NaN,NaN,NaN,22,1
"NWT","sdl",29,1993-01-09,23,NaN,NaN,NaN,NaN,23,1
"NWT","sdl",30,1993-01-09,22,NaN,NaN,NaN,NaN,22,1
"NWT","sdl",31,1993-01-09,66,NaN,NaN,NaN,NaN,66,1
"NWT","sdl",32,1993-01-09,43,NaN,NaN,NaN,NaN,43,1
"NWT","sdl",33,1993-01-09,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",34,1993-01-09,125,NaN,NaN,NaN,NaN,125,1
"NWT","sdl",35,1993-01-09,102,NaN,NaN,NaN,NaN,102,1
"NWT","sdl",36,1993-01-09,22,NaN,NaN,NaN,NaN,22,1
"NWT","sdl",37,1993-01-09,64,NaN,NaN,NaN,NaN,64,1
"NWT","sdl",38,1993-01-09,23,NaN,NaN,NaN,NaN,23,1
"NWT","sdl",39,1993-01-09,11,NaN,NaN,NaN,NaN,11,1
"NWT","sdl",40,1993-01-09,14,NaN,NaN,NaN,NaN,14,1
"NWT","sdl",41,1993-01-09,73,NaN,NaN,NaN,NaN,73,1
"NWT","sdl",42,1993-01-09,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",43,1993-01-09,135,NaN,NaN,NaN,NaN,135,1
"NWT","sdl",44,1993-01-09,133,NaN,NaN,NaN,NaN,133,1
"NWT","sdl",45,1993-01-09,166,NaN,NaN,NaN,NaN,166,1
"NWT","sdl",46,1993-01-09,99,NaN,NaN,NaN,NaN,99,1
"NWT","sdl",47,1993-01-09,38,NaN,NaN,NaN,NaN,38,1
"NWT","sdl",48,1993-01-09,19,NaN,NaN,NaN,NaN,19,1
"NWT","sdl",49,1993-01-09,36,NaN,NaN,NaN,NaN,36,1
"NWT","sdl",50,1993-01-09,22,NaN,NaN,NaN,NaN,22,1
"NWT","sdl",51,1993-01-09,83,NaN,NaN,NaN,NaN,83,1
"NWT","sdl",52,1993-01-09,28,NaN,NaN,NaN,NaN,28,1
"NWT","sdl",53,1993-01-09,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",54,1993-01-09,153,NaN,NaN,NaN,NaN,153,1
"NWT","sdl",55,1993-01-09,238,NaN,NaN,NaN,NaN,238,1
"NWT","sdl",56,1993-01-09,265,NaN,NaN,NaN,NaN,265,1
"NWT","sdl",57,1993-01-09,18,NaN,NaN,NaN,NaN,18,1
"NWT","sdl",58,1993-01-09,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",59,1993-01-09,19,NaN,NaN,NaN,NaN,19,1
"NWT","sdl",60,1993-01-09,40,NaN,NaN,NaN,NaN,40,1
"NWT","sdl",61,1993-01-09,37,NaN,NaN,NaN,NaN,37,1
"NWT","sdl",62,1993-01-09,88,NaN,NaN,NaN,NaN,88,1
"NWT","sdl",63,1993-01-09,177,NaN,NaN,NaN,NaN,177,1
"NWT","sdl",64,1993-01-09,23,NaN,NaN,NaN,NaN,23,1
"NWT","sdl",65,1993-01-09,260,NaN,NaN,NaN,NaN,260,1
"NWT","sdl",66,1993-01-09,280,NaN,NaN,NaN,NaN,280,1
"NWT","sdl",67,1993-01-09,26,NaN,NaN,NaN,NaN,26,1
"NWT","sdl",68,1993-01-09,32,NaN,NaN,NaN,NaN,32,1
"NWT","sdl",69,1993-01-09,16,NaN,NaN,NaN,NaN,16,1
"NWT","sdl",70,1993-01-09,24,NaN,NaN,NaN,NaN,24,1
"NWT","sdl",71,1993-01-09,64,NaN,NaN,NaN,NaN,64,1
"NWT","sdl",72,1993-01-09,33,NaN,NaN,NaN,NaN,33,1
"NWT","sdl",73,1993-01-09,115,NaN,NaN,NaN,NaN,115,1
"NWT","sdl",74,1993-01-09,225,NaN,NaN,NaN,NaN,225,1
"NWT","sdl",75,1993-01-09,112,NaN,NaN,NaN,NaN,112,1
"NWT","sdl",76,1993-01-09,155,NaN,NaN,NaN,NaN,155,1
"NWT","sdl",77,1993-01-09,29,NaN,NaN,NaN,NaN,29,1
"NWT","sdl",78,1993-01-09,21,NaN,NaN,NaN,NaN,21,1
"NWT","sdl",79,1993-01-09,27,NaN,NaN,NaN,NaN,27,1
"NWT","sdl",80,1993-01-09,23,NaN,NaN,NaN,NaN,23,1
"NWT","sdl",101,1993-01-09,4,NaN,NaN,NaN,NaN,4,1
"NWT","sdl",201,1993-01-09,18,NaN,NaN,NaN,NaN,18,1
"NWT","sdl",301,1993-01-09,29,NaN,NaN,NaN,NaN,29,1
"NWT","sdl",401,1993-01-09,21,NaN,NaN,NaN,NaN,21,1
"NWT","sdl",501,1993-01-09,28,NaN,NaN,NaN,NaN,28,1
"NWT","sdl",601,1993-01-09,9,NaN,NaN,NaN,NaN,9,1
"NWT","sdl",701,1993-01-09,21,NaN,NaN,NaN,NaN,21,1
"NWT","sdl",801,1993-01-09,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",1,1993-01-31,95,NaN,NaN,NaN,NaN,95,1
"NWT","sdl",2,1993-01-31,95,NaN,NaN,NaN,NaN,95,1
"NWT","sdl",3,1993-01-31,105,NaN,NaN,NaN,NaN,105,1
"NWT","sdl",4,1993-01-31,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",5,1993-01-31,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",6,1993-01-31,90,NaN,NaN,NaN,NaN,90,1
"NWT","sdl",7,1993-01-31,18,NaN,NaN,NaN,NaN,18,1
"NWT","sdl",8,1993-01-31,4,NaN,NaN,NaN,NaN,4,1
"NWT","sdl",9,1993-01-31,12,NaN,NaN,NaN,NaN,12,1
"NWT","sdl",10,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,1993-01-31,125,NaN,NaN,NaN,NaN,125,1
"NWT","sdl",12,1993-01-31,85,NaN,NaN,NaN,NaN,85,1
"NWT","sdl",13,1993-01-31,NaN,NaN,NaN,NaN,NaN,NaN,0
"NWT","sdl",14,1993-01-31,NaN,NaN,NaN,NaN,NaN,NaN,0
"NWT","sdl",15,1993-01-31,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",16,1993-01-31,44,NaN,NaN,NaN,NaN,44,1
"NWT","sdl",17,1993-01-31,14,NaN,NaN,NaN,NaN,14,1
"NWT","sdl",18,1993-01-31,2,NaN,NaN,NaN,NaN,2,1
"NWT","sdl",19,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",20,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",21,1993-01-31,150,NaN,NaN,NaN,NaN,150,1
"NWT","sdl",22,1993-01-31,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",23,1993-01-31,205,NaN,NaN,NaN,NaN,205,1
"NWT","sdl",24,1993-01-31,175,NaN,NaN,NaN,NaN,175,1
"NWT","sdl",25,1993-01-31,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",26,1993-01-31,14,NaN,NaN,NaN,NaN,14,1
"NWT","sdl",27,1993-01-31,24,NaN,NaN,NaN,NaN,24,1
"NWT","sdl",28,1993-01-31,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",29,1993-01-31,2,NaN,NaN,NaN,NaN,2,1
"NWT","sdl",30,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",31,1993-01-31,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",32,1993-01-31,125,NaN,NaN,NaN,NaN,125,1
"NWT","sdl",33,1993-01-31,120,NaN,NaN,NaN,NaN,120,1
"NWT","sdl",34,1993-01-31,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",35,1993-01-31,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",36,1993-01-31,12,NaN,NaN,NaN,NaN,12,1
"NWT","sdl",37,1993-01-31,23,NaN,NaN,NaN,NaN,23,1
"NWT","sdl",38,1993-01-31,9,NaN,NaN,NaN,NaN,9,1
"NWT","sdl",39,1993-01-31,3,NaN,NaN,NaN,NaN,3,1
"NWT","sdl",40,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",41,1993-01-31,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",42,1993-01-31,80,NaN,NaN,NaN,NaN,80,1
"NWT","sdl",43,1993-01-31,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",44,1993-01-31,145,NaN,NaN,NaN,NaN,145,1
"NWT","sdl",45,1993-01-31,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",46,1993-01-31,130,NaN,NaN,NaN,NaN,130,1
"NWT","sdl",47,1993-01-31,28,NaN,NaN,NaN,NaN,28,1
"NWT","sdl",48,1993-01-31,8,NaN,NaN,NaN,NaN,8,1
"NWT","sdl",49,1993-01-31,6,NaN,NaN,NaN,NaN,6,1
"NWT","sdl",50,1993-01-31,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",51,1993-01-31,50,NaN,NaN,NaN,NaN,50,1
"NWT","sdl",52,1993-01-31,35,NaN,NaN,NaN,NaN,35,1
"NWT","sdl",53,1993-01-31,170,NaN,NaN,NaN,NaN,170,1
"NWT","sdl",54,1993-01-31,240,NaN,NaN,NaN,NaN,240,1
"NWT","sdl",55,1993-01-31,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",56,1993-01-31,310,NaN,NaN,NaN,NaN,310,1
"NWT","sdl",57,1993-01-31,12,NaN,NaN,NaN,NaN,12,1
"NWT","sdl",58,1993-01-31,4,NaN,NaN,NaN,NaN,4,1
"NWT","sdl",59,1993-01-31,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",60,1993-01-31,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",61,1993-01-31,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",62,1993-01-31,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",63,1993-01-31,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",64,1993-01-31,60,NaN,NaN,NaN,NaN,60,1
"NWT","sdl",65,1993-01-31,370,NaN,NaN,NaN,NaN,370,1
"NWT","sdl",66,1993-01-31,345,NaN,NaN,NaN,NaN,345,1
"NWT","sdl",67,1993-01-31,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",68,1993-01-31,13,NaN,NaN,NaN,NaN,13,1
"NWT","sdl",69,1993-01-31,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",70,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",71,1993-01-31,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",72,1993-01-31,5,NaN,NaN,NaN,NaN,5,1
"NWT","sdl",73,1993-01-31,110,NaN,NaN,NaN,NaN,110,1
"NWT","sdl",74,1993-01-31,265,NaN,NaN,NaN,NaN,265,1
"NWT","sdl",75,1993-01-31,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",76,1993-01-31,NaN,NaN,NaN,NaN,NaN,NaN,0
"NWT","sdl",77,1993-01-31,10,NaN,NaN,NaN,NaN,10,1
"NWT","sdl",78,1993-01-31,12,NaN,NaN,NaN,NaN,12,1
"NWT","sdl",79,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",80,1993-01-31,3,NaN,NaN,NaN,NaN,3,1
"NWT","sdl",101,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",201,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",301,1993-01-31,4,NaN,NaN,NaN,NaN,4,1
"NWT","sdl",401,1993-01-31,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",501,1993-01-31,3,NaN,NaN,NaN,NaN,3,1
"NWT","sdl",601,1993-01-31,6,NaN,NaN,NaN,NaN,6,1
"NWT","sdl",701,1993-01-31,12,NaN,NaN,NaN,NaN,12,1
"NWT","sdl",801,1993-01-31,6,NaN,NaN,NaN,NaN,6,1
"NWT","sdl",1,1993-02-06,95,"157","111","122","124",122,5
"NWT","sdl",2,1993-02-06,120,"142","132","132","146",134,5
"NWT","sdl",3,1993-02-06,105,"103","115","115","110",110,5
"NWT","sdl",4,1993-02-06,98,"105","099","098","085",97,5
"NWT","sdl",5,1993-02-06,120,"122","121","124","125",122,5
"NWT","sdl",6,1993-02-06,90,"094","095","097","100",95,5
"NWT","sdl",7,1993-02-06,20,NaN,NaN,NaN,NaN,20,1
"NWT","sdl",8,1993-02-06,8,"012","012","022","011",13,5
"NWT","sdl",9,1993-02-06,13,"009","015","008","008",11,5
"NWT","sdl",10,1993-02-06,0,"002","002","000","006",2,5
"NWT","sdl",11,1993-02-06,125,"142","130","116","120",127,5
"NWT","sdl",12,1993-02-06,115,"092","111","114","111",109,5
"NWT","sdl",13,1993-02-06,177,"185","187","189","193",186,5
"NWT","sdl",14,1993-02-06,110,"142","140","140","130",132,5
"NWT","sdl",15,1993-02-06,85,"104","081","082","090",88,5
"NWT","sdl",16,1993-02-06,60,"074","075","076","076",72,5
"NWT","sdl",17,1993-02-06,26,"013","018","020","017",19,5
"NWT","sdl",18,1993-02-06,2,"009","009","012","010",8,5
"NWT","sdl",19,1993-02-06,4,"005","008","008","009",7,5
"NWT","sdl",20,1993-02-06,0,"002","002","002","004",2,5
"NWT","sdl",21,1993-02-06,110,"119","118","115","115",115,5
"NWT","sdl",22,1993-02-06,120,"133","119","112","127",122,5
"NWT","sdl",23,1993-02-06,203,"208","203","195","198",201,5
"NWT","sdl",24,1993-02-06,175,"183","171","181","180",178,5
"NWT","sdl",25,1993-02-06,77,"084","079","080","080",80,5
"NWT","sdl",26,1993-02-06,20,"019","019","030","028",23,5
"NWT","sdl",27,1993-02-06,16,"017","022","022","024",20,5
"NWT","sdl",28,1993-02-06,13,"005","006","009","010",9,5
"NWT","sdl",29,1993-02-06,0,"005","003","004","006",4,5
"NWT","sdl",30,1993-02-06,5,"010","008","008","009",8,5
"NWT","sdl",31,1993-02-06,100,"136","126","088","092",108,5
"NWT","sdl",32,1993-02-06,147,"148","140","130","148",143,5
"NWT","sdl",33,1993-02-06,132,"140","154","170","155",150,5
"NWT","sdl",34,1993-02-06,190,"186","180","193","173",184,5
"NWT","sdl",35,1993-02-06,138,"146","137","137","130",138,5
"NWT","sdl",36,1993-02-06,10,"017","019","017","027",18,5
"NWT","sdl",37,1993-02-06,60,"042","030","031","035",40,5
"NWT","sdl",38,1993-02-06,11,"014","016","012","005",12,5
"NWT","sdl",39,1993-02-06,5,"004","006","004","008",5,5
"NWT","sdl",40,1993-02-06,5,"012","005","010","007",8,5
"NWT","sdl",41,1993-02-06,75,"070","059","064","090",72,5
"NWT","sdl",42,1993-02-06,120,"129","134","144","133",132,5
"NWT","sdl",43,1993-02-06,215,"238","233","223","209",224,5
"NWT","sdl",44,1993-02-06,210,"233","191","215","245",219,5
"NWT","sdl",45,1993-02-06,230,"221","225","228","188",218,5
"NWT","sdl",46,1993-02-06,135,"155","154","142","151",147,5
"NWT","sdl",47,1993-02-06,33,"010","018","034","014",22,5
"NWT","sdl",48,1993-02-06,2,"009","004","007","011",7,5
"NWT","sdl",49,1993-02-06,8,"011","004","007","010",8,5
"NWT","sdl",50,1993-02-06,4,"004","008","006","004",5,5
"NWT","sdl",51,1993-02-06,40,"017","028","027","018",26,5
"NWT","sdl",52,1993-02-06,30,"030","017","012","012",20,5
"NWT","sdl",53,1993-02-06,195,"198","193","200","201",197,5
"NWT","sdl",54,1993-02-06,250,"247","258","268","276",260,5
"NWT","sdl",55,1993-02-06,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",56,1993-02-06,320,NaN,NaN,NaN,NaN,320,1
"NWT","sdl",57,1993-02-06,5,"010","012","013","004",9,5
"NWT","sdl",58,1993-02-06,7,"013","008","011","024",13,5
"NWT","sdl",59,1993-02-06,4,"017","004","006","009",8,5
"NWT","sdl",60,1993-02-06,22,"010","010","014","006",12,5
"NWT","sdl",61,1993-02-06,18,"005","013","033","006",15,5
"NWT","sdl",62,1993-02-06,80,"102","107","082","089",92,5
"NWT","sdl",63,1993-02-06,190,"182","188","190","194",189,5
"NWT","sdl",64,1993-02-06,87,"096","074","072","097",85,5
"NWT","sdl",65,1993-02-06,280,NaN,"287","290",NaN,286,3
"NWT","sdl",66,1993-02-06,370,NaN,NaN,NaN,NaN,370,1
"NWT","sdl",67,1993-02-06,10,"009","006","008","016",10,5
"NWT","sdl",68,1993-02-06,12,"014","020","010","018",15,5
"NWT","sdl",69,1993-02-06,8,"010","013","011","007",10,5
"NWT","sdl",70,1993-02-06,4,"008","009","010","004",7,5
"NWT","sdl",71,1993-02-06,27,"005","020","009","022",17,5
"NWT","sdl",72,1993-02-06,10,"009","006","011","023",12,5
"NWT","sdl",73,1993-02-06,115,"098","086","104","111",103,5
"NWT","sdl",74,1993-02-06,272,"270","275","270","253",268,5
"NWT","sdl",75,1993-02-06,210,"234","225","236","234",228,5
"NWT","sdl",76,1993-02-06,242,"253","242","244","256",247,5
"NWT","sdl",77,1993-02-06,18,"024","017","021","031",22,5
"NWT","sdl",78,1993-02-06,12,"016","011","012","012",13,5
"NWT","sdl",79,1993-02-06,0,"004","008","003","009",5,5
"NWT","sdl",80,1993-02-06,10,"017","016","013","028",17,5
"NWT","sdl",101,1993-02-06,0,"000","000","000","000",0,5
"NWT","sdl",201,1993-02-06,0,"004","002","002","000",2,5
"NWT","sdl",301,1993-02-06,5,"002","004","012","010",7,5
"NWT","sdl",401,1993-02-06,0,"007","002","009","013",6,5
"NWT","sdl",501,1993-02-06,0,"011","008","012","004",7,5
"NWT","sdl",601,1993-02-06,8,"004","004","003","007",5,5
"NWT","sdl",701,1993-02-06,10,"009","019","008","006",10,5
"NWT","sdl",801,1993-02-06,5,"023","008","010","005",10,5
"NWT","sdl",1,1993-02-27,190,NaN,NaN,NaN,NaN,190,1
"NWT","sdl",2,1993-02-27,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",3,1993-02-27,215,"194","209","233","224",215,5
"NWT","sdl",4,1993-02-27,170,"183","181","173","174",176,5
"NWT","sdl",5,1993-02-27,185,NaN,NaN,NaN,NaN,185,1
"NWT","sdl",6,1993-02-27,170,"174","171","173","176",173,5
"NWT","sdl",7,1993-02-27,48,NaN,NaN,NaN,NaN,48,1
"NWT","sdl",8,1993-02-27,65,NaN,NaN,NaN,NaN,65,1
"NWT","sdl",9,1993-02-27,53,"060","047","048","054",52,5
"NWT","sdl",10,1993-02-27,1,"001","003","001","002",2,5
"NWT","sdl",11,1993-02-27,230,NaN,NaN,NaN,NaN,230,1
"NWT","sdl",12,1993-02-27,181,"185","196","171","179",182,5
"NWT","sdl",13,1993-02-27,181,"194","190","195","196",191,5
"NWT","sdl",14,1993-02-27,99,"097","121","135","134",117,5
"NWT","sdl",15,1993-02-27,175,NaN,NaN,NaN,NaN,175,1
"NWT","sdl",16,1993-02-27,110,"089","090","099","092",96,5
"NWT","sdl",17,1993-02-27,68,NaN,NaN,NaN,NaN,68,1
"NWT","sdl",18,1993-02-27,9,"020","013","012","035",18,5
"NWT","sdl",19,1993-02-27,23,"026","028","031","028",27,5
"NWT","sdl",20,1993-02-27,2,"002","003","002","004",3,5
"NWT","sdl",21,1993-02-27,210,NaN,NaN,NaN,NaN,210,1
"NWT","sdl",22,1993-02-27,225,"216","232","217","220",222,5
"NWT","sdl",23,1993-02-27,102,"100","108","095","096",100,5
"NWT","sdl",24,1993-02-27,272,"270","280","270","265",271,5
"NWT","sdl",25,1993-02-27,142,"157","152","156","154",152,5
"NWT","sdl",26,1993-02-27,50,"054","055","062","063",57,5
"NWT","sdl",27,1993-02-27,65,NaN,NaN,NaN,NaN,65,1
"NWT","sdl",28,1993-02-27,43,"055","034","033","040",41,5
"NWT","sdl",29,1993-02-27,22,"032","031","022","031",28,5
"NWT","sdl",30,1993-02-27,10,"008","015","008","006",9,5
"NWT","sdl",31,1993-02-27,NaN,"252","263","233","231",245,4
"NWT","sdl",32,1993-02-27,215,"208","214","205","202",209,5
"NWT","sdl",33,1993-02-27,142,"137","140","151","165",147,5
"NWT","sdl",34,1993-02-27,248,"268","273","258","262",262,5
"NWT","sdl",35,1993-02-27,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",36,1993-02-27,175,NaN,NaN,NaN,NaN,175,1
"NWT","sdl",37,1993-02-27,100,NaN,NaN,NaN,NaN,100,1
"NWT","sdl",38,1993-02-27,26,"031","030","039","032",32,5
"NWT","sdl",39,1993-02-27,30,"016","033","028","025",26,5
"NWT","sdl",40,1993-02-27,8,"008","008","005","005",7,5
"NWT","sdl",41,1993-02-27,NaN,"258","228","233","240",240,4
"NWT","sdl",42,1993-02-27,232,"216","241","236","208",227,5
"NWT","sdl",43,1993-02-27,324,NaN,NaN,NaN,NaN,324,1
"NWT","sdl",44,1993-02-27,270,"220","296","284","251",264,5
"NWT","sdl",45,1993-02-27,155,NaN,NaN,NaN,NaN,155,1
"NWT","sdl",46,1993-02-27,220,NaN,NaN,NaN,NaN,220,1
"NWT","sdl",47,1993-02-27,70,NaN,NaN,NaN,NaN,70,1
"NWT","sdl",48,1993-02-27,36,"039","036","032","042",37,5
"NWT","sdl",49,1993-02-27,70,"063","078","073","088",74,5
"NWT","sdl",50,1993-02-27,13,"008","021","013","016",14,5
"NWT","sdl",51,1993-02-27,NaN,"218","195","245","210",217,4
"NWT","sdl",52,1993-02-27,132,"126","127","158","142",137,5
"NWT","sdl",53,1993-02-27,290,NaN,"283","284",NaN,286,3
"NWT","sdl",54,1993-02-27,340,NaN,"302",NaN,NaN,321,2
"NWT","sdl",55,1993-02-27,480,NaN,NaN,NaN,NaN,480,1
"NWT","sdl",56,1993-02-27,410,NaN,NaN,NaN,NaN,410,1
"NWT","sdl",57,1993-02-27,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",58,1993-02-27,58,"062","059","073","070",64,5
"NWT","sdl",59,1993-02-27,31,"031","032","031","038",33,5
"NWT","sdl",60,1993-02-27,59,"051","054","038","044",49,5
"NWT","sdl",61,1993-02-27,135,"162","133","125","137",138,5
"NWT","sdl",62,1993-02-27,NaN,"287","255","245","269",264,4
"NWT","sdl",63,1993-02-27,315,"305",NaN,NaN,NaN,310,2
"NWT","sdl",64,1993-02-27,160,NaN,"171","157",NaN,163,3
"NWT","sdl",65,1993-02-27,460,NaN,NaN,NaN,NaN,460,1
"NWT","sdl",66,1993-02-27,470,NaN,NaN,NaN,NaN,470,1
"NWT","sdl",67,1993-02-27,25,NaN,NaN,NaN,NaN,25,1
"NWT","sdl",68,1993-02-27,72,"063","081","071","065",70,5
"NWT","sdl",69,1993-02-27,23,"033","026","019","027",26,5
"NWT","sdl",70,1993-02-27,11,"007","008","019","012",11,5
"NWT","sdl",71,1993-02-27,137,"108","120","135","120",124,5
"NWT","sdl",72,1993-02-27,200,"211","201","180","179",194,5
"NWT","sdl",73,1993-02-27,235,NaN,NaN,NaN,NaN,235,1
"NWT","sdl",74,1993-02-27,358,NaN,"360",NaN,NaN,359,2
"NWT","sdl",75,1993-02-27,306,NaN,NaN,NaN,NaN,306,1
"NWT","sdl",76,1993-02-27,370,NaN,NaN,NaN,NaN,370,1
"NWT","sdl",77,1993-02-27,90,"102","095","104","086",95,5
"NWT","sdl",78,1993-02-27,17,"032","023","016","008",19,5
"NWT","sdl",79,1993-02-27,73,"076","064","081","077",74,5
"NWT","sdl",80,1993-02-27,58,"065","065","065","063",63,5
"NWT","sdl",101,1993-02-27,4,"002","000","003","001",2,5
"NWT","sdl",201,1993-02-27,4,"000","000","002","001",1,5
"NWT","sdl",301,1993-02-27,5,"016","007","015","018",12,5
"NWT","sdl",401,1993-02-27,7,"004","020","029","002",12,5
"NWT","sdl",501,1993-02-27,20,"018","015","013","011",15,5
"NWT","sdl",601,1993-02-27,19,"006","012","011","014",12,5
"NWT","sdl",701,1993-02-27,22,"024","013","022","016",19,5
"NWT","sdl",801,1993-02-27,47,"068","042","056","066",56,5
"NWT","sdl",1,1993-03-14,239,NaN,NaN,NaN,NaN,239,1
"NWT","sdl",2,1993-03-14,228,NaN,NaN,NaN,NaN,228,1
"NWT","sdl",3,1993-03-14,201,NaN,NaN,NaN,NaN,201,1
"NWT","sdl",4,1993-03-14,195,NaN,NaN,NaN,NaN,195,1
"NWT","sdl",5,1993-03-14,185,NaN,NaN,NaN,NaN,185,1
"NWT","sdl",6,1993-03-14,180,NaN,NaN,NaN,NaN,180,1
"NWT","sdl",7,1993-03-14,55,NaN,NaN,NaN,NaN,55,1
"NWT","sdl",8,1993-03-14,45,NaN,NaN,NaN,NaN,45,1
"NWT","sdl",9,1993-03-14,30,NaN,NaN,NaN,NaN,30,1
"NWT","sdl",10,1993-03-14,0,NaN,NaN,NaN,NaN,0,1
"NWT","sdl",11,1993-03-14,300,NaN,NaN,NaN,NaN,300,1
"NWT","sdl",12,1993-03-14,224,NaN,NaN,NaN,NaN,224,1
"NWT","sdl",13,1993-03-14,206,NaN,NaN,NaN,NaN,206,1
"NWT","sdl",14,1993-03-14,192,NaN,NaN,NaN,NaN,192,1
"NWT","sdl",15,1993-03-14,168,NaN,NaN,NaN,NaN,168,1
"NWT","sdl",16,1993-03-14,120,NaN,NaN,NaN,NaN,120,1
